 # Stamped by ../../../disorder on  4/09/2023 at 18:21:36
 #../../../disorder -ncall1 1000000 -pdf MSHT20nnlo_as118 -Q 10 -scaleuncert -pdfuncert -NC -noCC -E
 # ----------------------------------------------------------
 # Doing DIS @ nnlo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:         9.8456206679269054E-004   1.0000000000000000
 # ymin, ymax:         0.0000000000000000        1.0000000000000000
 # Q2min, Q2max:       100.00000000000000        100.00000000000000      GeV^2
 # Electron energy:    27.600000000000001      GeV
 # Proton energy:      920.00000000000000      GeV
 # COM energy:         101568.00000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.69233136D+01 -.66463811D+01 0.18604003D+02 0.25233331D-01
 -.66463811D+01 -.63694485D+01 0.20327484D+02 0.26383678D-01
 -.63694485D+01 -.60925160D+01 0.21710505D+02 0.27240795D-01
 -.60925160D+01 -.58155834D+01 0.22493326D+02 0.27681358D-01
 -.58155834D+01 -.55386509D+01 0.22597469D+02 0.27727165D-01
 -.55386509D+01 -.52617183D+01 0.22112361D+02 0.27402604D-01
 -.52617183D+01 -.49847858D+01 0.21354373D+02 0.26937079D-01
 -.49847858D+01 -.47078533D+01 0.20244323D+02 0.26237136D-01
 -.47078533D+01 -.44309207D+01 0.19074310D+02 0.25475578D-01
 -.44309207D+01 -.41539882D+01 0.17840693D+02 0.24648920D-01
 -.41539882D+01 -.38770556D+01 0.16591418D+02 0.23757698D-01
 -.38770556D+01 -.36001231D+01 0.15366254D+02 0.22888461D-01
 -.36001231D+01 -.33231905D+01 0.14193119D+02 0.21990931D-01
 -.33231905D+01 -.30462580D+01 0.13201978D+02 0.21190732D-01
 -.30462580D+01 -.27693254D+01 0.12264921D+02 0.20432228D-01
 -.27693254D+01 -.24923929D+01 0.11348897D+02 0.19622054D-01
 -.24923929D+01 -.22154604D+01 0.10554299D+02 0.18993421D-01
 -.22154604D+01 -.19385278D+01 0.97375675D+01 0.18170839D-01
 -.19385278D+01 -.16615953D+01 0.88578445D+01 0.17441757D-01
 -.16615953D+01 -.13846627D+01 0.77630523D+01 0.16346198D-01
 -.13846627D+01 -.11077302D+01 0.63121045D+01 0.15149420D-01
 -.11077302D+01 -.83079763D+00 0.44475950D+01 0.12574426D-01
 -.83079763D+00 -.55386509D+00 0.23737963D+01 0.98943988D-02
 -.55386509D+00 -.27693254D+00 0.72795373D+00 0.32715180D-02
 -.27693254D+00 0.00000000D+00 0.59995931D-01 0.35859516D-03


# dsigma/dx index   1
 0.00000000D+00 0.40000000D-01 0.17834412D+04 0.33696654D+00
 0.40000000D-01 0.80000000D-01 0.21050530D+03 0.21635877D+00
 0.80000000D-01 0.12000000D+00 0.10611167D+03 0.15690149D+00
 0.12000000D+00 0.16000000D+00 0.67764673D+02 0.12665072D+00
 0.16000000D+00 0.20000000D+00 0.47909755D+02 0.10676136D+00
 0.20000000D+00 0.24000000D+00 0.35348270D+02 0.92075644D-01
 0.24000000D+00 0.28000000D+00 0.26555915D+02 0.78719343D-01
 0.28000000D+00 0.32000000D+00 0.20362866D+02 0.74681346D-01
 0.32000000D+00 0.36000000D+00 0.15411211D+02 0.62551586D-01
 0.36000000D+00 0.40000000D+00 0.11675612D+02 0.50139827D-01
 0.40000000D+00 0.44000000D+00 0.88689598D+01 0.51863621D-01
