 # Stamped by ../../../build/disorder on 19/01/2024 at 12:57:38
 #../../../build/disorder -ncall2 100000000 -n3lo -ncall1 1000000 -pdf MSHT20an3lo_as118 -Q 10 -scal
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:           0.0009846     1.0000000
 # ymin, ymax:           0.0000000     1.0000000
 # Qmin, Qmax:          10.0000000    10.0000000 GeV
 # Electron energy:     27.6000000 GeV
 # Proton energy:      920.0000000 GeV
 # COM energy:      101568.0000000 GeV^2
 # PDF:             MSHT20an3lo_as118
 # MZ:                  91.1876000 GeV
 # MW:                  80.3980000 GeV
 # nf:                           5
 # CA:                   3.0000000
 # CF:                   1.3333333
 # TR:                   0.5000000
 # αS(MZ):               0.1180007
 # 1/αEM:              137.0000000
 # GF:                   0.1126702E-04 GeV^-2
 # sin(θ_W)^2:           0.2226459
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.69233136D+01 -.66463811D+01 0.18556047D+02 0.25843699D+00
 -.66463811D+01 -.63694485D+01 0.20283235D+02 0.25846427D+00
 -.63694485D+01 -.60925160D+01 0.21690077D+02 0.25946563D+00
 -.60925160D+01 -.58155834D+01 0.22466074D+02 0.25575762D+00
 -.58155834D+01 -.55386509D+01 0.22586235D+02 0.24720566D+00
 -.55386509D+01 -.52617183D+01 0.22172420D+02 0.23448306D+00
 -.52617183D+01 -.49847858D+01 0.21379847D+02 0.21918408D+00
 -.49847858D+01 -.47078533D+01 0.20336907D+02 0.20239686D+00
 -.47078533D+01 -.44309207D+01 0.19164382D+02 0.18538424D+00
 -.44309207D+01 -.41539882D+01 0.17925536D+02 0.16964500D+00
 -.41539882D+01 -.38770556D+01 0.16705115D+02 0.15572772D+00
 -.38770556D+01 -.36001231D+01 0.15553606D+02 0.14590512D+00
 -.36001231D+01 -.33231905D+01 0.14445799D+02 0.13856568D+00
 -.33231905D+01 -.30462580D+01 0.13401913D+02 0.13144462D+00
 -.30462580D+01 -.27693254D+01 0.12452849D+02 0.12413227D+00
 -.27693254D+01 -.24923929D+01 0.11560566D+02 0.11843081D+00
 -.24923929D+01 -.22154604D+01 0.10742066D+02 0.11565640D+00
 -.22154604D+01 -.19385278D+01 0.99343193D+01 0.11388713D+00
 -.19385278D+01 -.16615953D+01 0.90224188D+01 0.11182536D+00
 -.16615953D+01 -.13846627D+01 0.79125248D+01 0.10636014D+00
 -.13846627D+01 -.11077302D+01 0.64395382D+01 0.92085701D-01
 -.11077302D+01 -.83079763D+00 0.45292907D+01 0.69554676D-01
 -.83079763D+00 -.55386509D+00 0.24087516D+01 0.40901208D-01
 -.55386509D+00 -.27693254D+00 0.73444970D+00 0.17150297D-01
 -.27693254D+00 0.00000000D+00 0.58858858D-01 0.33136388D-02


# dsigma/dx index   1
 0.00000000D+00 0.40000000D-01 0.17892042D+04 0.17279680D+02
