 # Stamped by ../../../build/disorder on 19/01/2024 at 13:05:34
 #../../../build/disorder -ncall1 1000000 -pdf MSHT20nnlo_as118 -x 0.01 -Qmin 1.64872127070012814684
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:           0.0100000     0.0100000
 # ymin, ymax:           0.0000000     1.0000000
 # Qmin, Qmax:           1.6487213    31.8697349 GeV
 # Electron energy:     27.6000000 GeV
 # Proton energy:      920.0000000 GeV
 # COM energy:      101568.0000000 GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                  91.1876000 GeV
 # MW:                  80.3980000 GeV
 # nf:                           5
 # CA:                   3.0000000
 # CF:                   1.3333333
 # TR:                   0.5000000
 # αS(MZ):               0.1180007
 # 1/αEM:              137.0000000
 # GF:                   0.1126702E-04 GeV^-2
 # sin(θ_W)^2:           0.2226459
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.69233136D+01 -.66463811D+01 0.00000000D+00 0.00000000D+00
 -.66463811D+01 -.63694485D+01 0.00000000D+00 0.00000000D+00
 -.63694485D+01 -.60925160D+01 0.00000000D+00 0.00000000D+00
 -.60925160D+01 -.58155834D+01 0.00000000D+00 0.00000000D+00
 -.58155834D+01 -.55386509D+01 0.00000000D+00 0.00000000D+00
 -.55386509D+01 -.52617183D+01 0.00000000D+00 0.00000000D+00
 -.52617183D+01 -.49847858D+01 0.00000000D+00 0.00000000D+00
 -.49847858D+01 -.47078533D+01 0.00000000D+00 0.00000000D+00
 -.47078533D+01 -.44309207D+01 0.16327803D+08 0.25815229D+06
 -.44309207D+01 -.41539882D+01 0.00000000D+00 0.00000000D+00
 -.41539882D+01 -.38770556D+01 0.00000000D+00 0.00000000D+00
 -.38770556D+01 -.36001231D+01 0.00000000D+00 0.00000000D+00
 -.36001231D+01 -.33231905D+01 0.00000000D+00 0.00000000D+00
 -.33231905D+01 -.30462580D+01 0.00000000D+00 0.00000000D+00
 -.30462580D+01 -.27693254D+01 0.00000000D+00 0.00000000D+00
 -.27693254D+01 -.24923929D+01 0.00000000D+00 0.00000000D+00
 -.24923929D+01 -.22154604D+01 0.00000000D+00 0.00000000D+00
 -.22154604D+01 -.19385278D+01 0.00000000D+00 0.00000000D+00
 -.19385278D+01 -.16615953D+01 0.00000000D+00 0.00000000D+00
