 # Stamped by ../../../disorder on  4/09/2023 at 18:21:36
 #../../../disorder -ncall1 1000000 -pdf MSHT20nnlo_as118 -Q 10 -scaleuncert -pdfuncert -NC -noCC -E
 # ----------------------------------------------------------
 # Doing DIS @ nnlo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:         9.8456206679269054E-004   1.0000000000000000
 # ymin, ymax:         0.0000000000000000        1.0000000000000000
 # Q2min, Q2max:       100.00000000000000        100.00000000000000      GeV^2
 # Electron energy:    27.600000000000001      GeV
 # Proton energy:      920.00000000000000      GeV
 # COM energy:         101568.00000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.69233136D+01 -.66463811D+01 0.17740829D+02 0.24062493D-01
 -.66463811D+01 -.63694485D+01 0.19389006D+02 0.25165594D-01
 -.63694485D+01 -.60925160D+01 0.20753615D+02 0.26040159D-01
 -.60925160D+01 -.58155834D+01 0.21551441D+02 0.26522242D-01
 -.58155834D+01 -.55386509D+01 0.21719728D+02 0.26650179D-01
 -.55386509D+01 -.52617183D+01 0.21320595D+02 0.26421386D-01
 -.52617183D+01 -.49847858D+01 0.20657841D+02 0.26058490D-01
 -.49847858D+01 -.47078533D+01 0.19650002D+02 0.25466898D-01
 -.47078533D+01 -.44309207D+01 0.18576726D+02 0.24810997D-01
 -.44309207D+01 -.41539882D+01 0.17433433D+02 0.24086252D-01
 -.41539882D+01 -.38770556D+01 0.16264873D+02 0.23290073D-01
 -.38770556D+01 -.36001231D+01 0.15108777D+02 0.22504971D-01
 -.36001231D+01 -.33231905D+01 0.13994433D+02 0.21683097D-01
 -.33231905D+01 -.30462580D+01 0.13048661D+02 0.20944677D-01
 -.30462580D+01 -.27693254D+01 0.12146012D+02 0.20234160D-01
 -.27693254D+01 -.24923929D+01 0.11254618D+02 0.19459026D-01
 -.24923929D+01 -.22154604D+01 0.10474785D+02 0.18850320D-01
 -.22154604D+01 -.19385278D+01 0.96660647D+01 0.18037413D-01
 -.19385278D+01 -.16615953D+01 0.87915524D+01 0.17311226D-01
 -.16615953D+01 -.13846627D+01 0.77006796D+01 0.16214838D-01
 -.13846627D+01 -.11077302D+01 0.62583119D+01 0.15020339D-01
 -.11077302D+01 -.83079763D+00 0.44087153D+01 0.12465362D-01
 -.83079763D+00 -.55386509D+00 0.23310882D+01 0.97292968D-02
 -.55386509D+00 -.27693254D+00 0.69371580D+00 0.31336489D-02
 -.27693254D+00 0.00000000D+00 0.52626259D-01 0.32004086D-03


# dsigma/dx index   1
 0.00000000D+00 0.40000000D-01 0.17252127D+04 0.32593932D+00
 0.40000000D-01 0.80000000D-01 0.20847013D+03 0.21426668D+00
 0.80000000D-01 0.12000000D+00 0.10531396D+03 0.15572192D+00
 0.12000000D+00 0.16000000D+00 0.67264697D+02 0.12571627D+00
 0.16000000D+00 0.20000000D+00 0.47545558D+02 0.10594956D+00
 0.20000000D+00 0.24000000D+00 0.35063027D+02 0.91332438D-01
 0.24000000D+00 0.28000000D+00 0.26330545D+02 0.78051528D-01
 0.28000000D+00 0.32000000D+00 0.20188739D+02 0.74042829D-01
 0.32000000D+00 0.36000000D+00 0.15272237D+02 0.61987671D-01
 0.36000000D+00 0.40000000D+00 0.11571727D+02 0.49693413D-01
 0.40000000D+00 0.44000000D+00 0.87919052D+01 0.51412658D-01
 0.44000000D+00 0.48000000D+00 0.63903447D+01 0.46535348D-01
 0.48000000D+00 0.52000000D+00 0.46948760D+01 0.35399803D-01
 0.52000000D+00 0.56000000D+00 0.33268766D+01 0.26084196D-01
 0.56000000D+00 0.60000000D+00 0.22693528D+01 0.18579668D-01
 0.60000000D+00 0.64000000D+00 0.15306033D+01 0.12923276D-01
 0.64000000D+00 0.68000000D+00 0.98285312D+00 0.86024519D-02
 0.68000000D+00 0.72000000D+00 0.60953957D+00 0.54946139D-02
 0.72000000D+00 0.76000000D+00 0.35374943D+00 0.32989031D-02
 0.76000000D+00 0.80000000D+00 0.19744628D+00 0.18784277D-02
