 # Stamped by ../../../build/disorder on 19/01/2024 at 12:57:38
 #../../../build/disorder -ncall2 100000000 -n3lo -ncall1 1000000 -pdf MSHT20an3lo_as118 -Q 10 -scaleuncert -pdfuncert -NC -noCC -Ehad 920 -Elep 27.6 -mz 91.1876 -mw 80.398 -includeZ -prefix NC_an3lo_Q10_
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:           0.0009846     1.0000000
 # ymin, ymax:           0.0000000     1.0000000
 # Qmin, Qmax:          10.0000000    10.0000000 GeV
 # Electron energy:     27.6000000 GeV
 # Proton energy:      920.0000000 GeV
 # COM energy:      101568.0000000 GeV^2
 # PDF:             MSHT20an3lo_as118
 # MZ:                  91.1876000 GeV
 # MW:                  80.3980000 GeV
 # nf:                           5
 # CA:                   3.0000000
 # CF:                   1.3333333
 # TR:                   0.5000000
 # αS(MZ):               0.1180007
 # 1/αEM:              137.0000000
 # GF:                   0.1126702E-04 GeV^-2
 # sin(θ_W)^2:           0.2226459
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.69233136D+01 -.66463811D+01 0.18445784D+02 0.91392483D-02
 -.66463811D+01 -.63694485D+01 0.20192742D+02 0.95705121D-02
 -.63694485D+01 -.60925160D+01 0.21614178D+02 0.99015009D-02
 -.60925160D+01 -.58155834D+01 0.22423684D+02 0.10081244D-01
 -.58155834D+01 -.55386509D+01 0.22567927D+02 0.10121010D-01
 -.55386509D+01 -.52617183D+01 0.22119859D+02 0.10010095D-01
 -.52617183D+01 -.49847858D+01 0.21302222D+02 0.98293495D-02
 -.49847858D+01 -.47078533D+01 0.20245736D+02 0.95891938D-02
 -.47078533D+01 -.44309207D+01 0.19070432D+02 0.93157374D-02
 -.44309207D+01 -.41539882D+01 0.17838120D+02 0.90219720D-02
 -.41539882D+01 -.38770556D+01 0.16630203D+02 0.87146421D-02
 -.38770556D+01 -.36001231D+01 0.15494389D+02 0.84300584D-02
 -.36001231D+01 -.33231905D+01 0.14404230D+02 0.81348566D-02
 -.33231905D+01 -.30462580D+01 0.13376612D+02 0.78420492D-02
 -.30462580D+01 -.27693254D+01 0.12441104D+02 0.75730484D-02
 -.27693254D+01 -.24923929D+01 0.11559059D+02 0.72936688D-02
 -.24923929D+01 -.22154604D+01 0.10740169D+02 0.70572990D-02
 -.22154604D+01 -.19385278D+01 0.99313031D+01 0.67605498D-02
 -.19385278D+01 -.16615953D+01 0.90198530D+01 0.64859900D-02
 -.16615953D+01 -.13846627D+01 0.79116017D+01 0.60837103D-02
 -.13846627D+01 -.11077302D+01 0.64338780D+01 0.56382726D-02
 -.11077302D+01 -.83079763D+00 0.45210888D+01 0.46744376D-02
 -.83079763D+00 -.55386509D+00 0.24022994D+01 0.36640888D-02
 -.55386509D+00 -.27693254D+00 0.72561505D+00 0.11960855D-02
 -.27693254D+00 0.00000000D+00 0.56415658D-01 0.12490040D-03


# dsigma/dx index   1
 0.00000000D+00 0.40000000D-01 0.17879234D+04 0.12348683D+00
 0.40000000D-01 0.80000000D-01 0.21375872D+03 0.80237360D-01
 0.80000000D-01 0.12000000D+00 0.10797811D+03 0.58299615D-01
 0.12000000D+00 0.16000000D+00 0.69157512D+02 0.47140721D-01
 0.16000000D+00 0.20000000D+00 0.48686964D+02 0.39665627D-01
 0.20000000D+00 0.24000000D+00 0.36012600D+02 0.34263412D-01
 0.24000000D+00 0.28000000D+00 0.27185289D+02 0.29358406D-01
 0.28000000D+00 0.32000000D+00 0.20679810D+02 0.27749382D-01
 0.32000000D+00 0.36000000D+00 0.15770582D+02 0.23323689D-01
