 # Stamped by ../../../disorder on  4/09/2023 at 18:43:06
 #../../../disorder -ncall2 10000000 -n3lo -ncall1 1000000 -pdf MSHT20an3lo_as118 -Q 10 -scaleuncert -pdfuncert -NC -noCC -Ehad 920 -Elep 27.6 -mz 91.1876 -mw 80.398 -includeZ -prefix NC_an3lo_Q10_
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:         9.8456206679269054E-004   1.0000000000000000     
 # ymin, ymax:         0.0000000000000000        1.0000000000000000     
 # Q2min, Q2max:       100.00000000000000        100.00000000000000      GeV^2
 # Electron energy:    27.600000000000001      GeV
 # Proton energy:      920.00000000000000      GeV
 # COM energy:         101568.00000000000      GeV^2
 # PDF:             MSHT20an3lo_as118
 # MZ:                 91.187600000000003     
 # MW:                 80.397999999999996     
 # nf:                         5
 # CA:                 3.0000000000000000     
 # CF:                 1.3333333333333333     
 # TR:                0.50000000000000000     
 # αS(MZ):            0.11800072889105703     
 # 1/αEM:              137.00000000000000     
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603     
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 0.14477302E+01 0.15661965E+01 0.00000000E+00 0.00000000E+00
 0.15661965E+01 0.16846627E+01 0.00000000E+00 0.00000000E+00
 0.16846627E+01 0.18031290E+01 0.00000000E+00 0.00000000E+00
 0.18031290E+01 0.19215953E+01 0.00000000E+00 0.00000000E+00
 0.19215953E+01 0.20400615E+01 0.00000000E+00 0.00000000E+00
 0.20400615E+01 0.21585278E+01 0.00000000E+00 0.00000000E+00
 0.21585278E+01 0.22769941E+01 0.00000000E+00 0.00000000E+00
 0.22769941E+01 0.23954604E+01 0.80055461E+03 0.26801611E-01
 0.23954604E+01 0.25139266E+01 0.00000000E+00 0.00000000E+00
 0.25139266E+01 0.26323929E+01 0.00000000E+00 0.00000000E+00
 0.26323929E+01 0.27508592E+01 0.00000000E+00 0.00000000E+00
 0.27508592E+01 0.28693254E+01 0.00000000E+00 0.00000000E+00
 0.28693254E+01 0.29877917E+01 0.00000000E+00 0.00000000E+00
 0.29877917E+01 0.31062580E+01 0.00000000E+00 0.00000000E+00
 0.31062580E+01 0.32247243E+01 0.00000000E+00 0.00000000E+00
 0.32247243E+01 0.33431905E+01 0.00000000E+00 0.00000000E+00
 0.33431905E+01 0.34616568E+01 0.00000000E+00 0.00000000E+00


# dsigma/dQ^2 index   3
 0.00000000E+00 0.12747894E+01 0.00000000E+00 0.00000000E+00
 0.12747894E+01 0.25495788E+01 0.00000000E+00 0.00000000E+00
 0.25495788E+01 0.38243682E+01 0.00000000E+00 0.00000000E+00
 0.38243682E+01 0.50991576E+01 0.00000000E+00 0.00000000E+00
 0.50991576E+01 0.63739470E+01 0.00000000E+00 0.00000000E+00
 0.63739470E+01 0.76487364E+01 0.00000000E+00 0.00000000E+00
 0.76487364E+01 0.89235258E+01 0.00000000E+00 0.00000000E+00
 0.89235258E+01 0.10198315E+02 0.74395599E+02 0.24906757E-02
 0.10198315E+02 0.11473105E+02 0.00000000E+00 0.00000000E+00
 0.11473105E+02 0.12747894E+02 0.00000000E+00 0.00000000E+00
 0.12747894E+02 0.14022683E+02 0.00000000E+00 0.00000000E+00
 0.14022683E+02 0.15297473E+02 0.00000000E+00 0.00000000E+00
 0.15297473E+02 0.16572262E+02 0.00000000E+00 0.00000000E+00
 0.16572262E+02 0.17847052E+02 0.00000000E+00 0.00000000E+00
 0.17847052E+02 0.19121841E+02 0.00000000E+00 0.00000000E+00
 0.19121841E+02 0.20396630E+02 0.00000000E+00 0.00000000E+00
 0.20396630E+02 0.21671420E+02 0.00000000E+00 0.00000000E+00
 0.21671420E+02 0.22946209E+02 0.00000000E+00 0.00000000E+00
 0.22946209E+02 0.24220998E+02 0.00000000E+00 0.00000000E+00
 0.24220998E+02 0.25495788E+02 0.00000000E+00 0.00000000E+00
 0.25495788E+02 0.26770577E+02 0.00000000E+00 0.00000000E+00
 0.26770577E+02 0.28045367E+02 0.00000000E+00 0.00000000E+00
 0.28045367E+02 0.29320156E+02 0.00000000E+00 0.00000000E+00
 0.29320156E+02 0.30594945E+02 0.00000000E+00 0.00000000E+00
 0.30594945E+02 0.31869735E+02 0.00000000E+00 0.00000000E+00


