 # Stamped by ../../../disorder on  4/09/2023 at 18:42:28
 #../../../disorder -ncall1 1000000 -pdf MSHT20nnlo_as118 -Q 10 -scaleuncert -pdfuncert -NC -noCC -E
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:         9.8456206679269054E-004   1.0000000000000000
 # ymin, ymax:         0.0000000000000000        1.0000000000000000
 # Q2min, Q2max:       100.00000000000000        100.00000000000000      GeV^2
 # Electron energy:    27.600000000000001      GeV
 # Proton energy:      920.00000000000000      GeV
 # COM energy:         101568.00000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.69233136D+01 -.66463811D+01 0.18019097D+02 0.18879077D+00
 -.66463811D+01 -.63694485D+01 0.19688604D+02 0.19646058D+00
 -.63694485D+01 -.60925160D+01 0.21061686D+02 0.20066298D+00
 -.60925160D+01 -.58155834D+01 0.21837784D+02 0.20175714D+00
 -.58155834D+01 -.55386509D+01 0.21977486D+02 0.19888752D+00
 -.55386509D+01 -.52617183D+01 0.21544398D+02 0.19165698D+00
 -.52617183D+01 -.49847858D+01 0.20848282D+02 0.18213473D+00
 -.49847858D+01 -.47078533D+01 0.19812370D+02 0.16971195D+00
 -.47078533D+01 -.44309207D+01 0.18706214D+02 0.15793539D+00
 -.44309207D+01 -.41539882D+01 0.17541004D+02 0.14836303D+00
 -.41539882D+01 -.38770556D+01 0.16345661D+02 0.14142087D+00
 -.38770556D+01 -.36001231D+01 0.15175665D+02 0.13672586D+00
 -.36001231D+01 -.33231905D+01 0.14050897D+02 0.13213999D+00
 -.33231905D+01 -.30462580D+01 0.13096371D+02 0.12715789D+00
 -.30462580D+01 -.27693254D+01 0.12179220D+02 0.12083259D+00
 -.27693254D+01 -.24923929D+01 0.11289246D+02 0.11485766D+00
 -.24923929D+01 -.22154604D+01 0.10507073D+02 0.11004157D+00
 -.22154604D+01 -.19385278D+01 0.96937217D+01 0.10372297D+00
 -.19385278D+01 -.16615953D+01 0.88168963D+01 0.97897208D-01
 -.16615953D+01 -.13846627D+01 0.77238531D+01 0.91528449D-01
 -.13846627D+01 -.11077302D+01 0.62814979D+01 0.78668463D-01
 -.11077302D+01 -.83079763D+00 0.44248678D+01 0.59101860D-01
 -.83079763D+00 -.55386509D+00 0.23590256D+01 0.34796643D-01
 -.55386509D+00 -.27693254D+00 0.72293994D+00 0.13595071D-01
 -.27693254D+00 0.00000000D+00 0.59144710D-01 0.27505723D-02


# dsigma/dx index   1
 0.00000000D+00 0.40000000D-01 0.17423000D+04 0.14551947D+02
 0.40000000D-01 0.80000000D-01 0.20908509D+03 0.20635961D+01
 0.80000000D-01 0.12000000D+00 0.10563741D+03 0.11062963D+01
 0.12000000D+00 0.16000000D+00 0.67467487D+02 0.72878116D+00
 0.16000000D+00 0.20000000D+00 0.47657090D+02 0.53864061D+00
 0.20000000D+00 0.24000000D+00 0.35200250D+02 0.41837715D+00
 0.24000000D+00 0.28000000D+00 0.26431035D+02 0.32580500D+00
 0.28000000D+00 0.32000000D+00 0.20259344D+02 0.25631846D+00
 0.32000000D+00 0.36000000D+00 0.15320650D+02 0.19910301D+00
 0.36000000D+00 0.40000000D+00 0.11612938D+02 0.15601351D+00
 0.40000000D+00 0.44000000D+00 0.88309087D+01 0.12321328D+00
 0.44000000D+00 0.48000000D+00 0.64329137D+01 0.93139506D-01
 0.48000000D+00 0.52000000D+00 0.47532655D+01 0.71079892D-01
 0.52000000D+00 0.56000000D+00 0.33897074D+01 0.52262972D-01
 0.56000000D+00 0.60000000D+00 0.23295320D+01 0.37480388D-01
 0.60000000D+00 0.64000000D+00 0.15867661D+01 0.27688734D-01
 0.64000000D+00 0.68000000D+00 0.10270951D+01 0.20694825D-01
 0.68000000D+00 0.72000000D+00 0.64701509D+00 0.16005812D-01
 0.72000000D+00 0.76000000D+00 0.38117273D+00 0.12006802D-01
