 # Stamped by ./disorder on  6/09/2023 at 03:51:02
 #./disorder -p2b -pdf MSHT20nnlo_as118 -Qmin 5 -Qmax 31.62277660168379331998 -ymin 0.04 -ymax 0.95
 # ----------------------------------------------------------
 # Doing DIS @ nnlo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         1.3290802764486975E-003   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002  0.94999999999999996
 # Q2min, Q2max:       25.000000000000000        1000.0000000000000      GeV^2
 # Electron energy:    18.000000000000000      GeV
 # Proton energy:      275.00000000000000      GeV
 # COM energy:         19800.000000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# sigcut index   0
   0.00000000D+00   0.10000000D+01   0.97110612D+07   0.76009560D+05


# ptj1 index   1
   0.50000000D+01   0.60000000D+01   0.29695624D+04   0.16268350D+02
   0.60000000D+01   0.70000000D+01   0.21987204D+04   0.18374594D+02
   0.70000000D+01   0.80000000D+01   0.14902498D+04   0.68967645D+01
   0.80000000D+01   0.90000000D+01   0.99703741D+03   0.42415213D+01
   0.90000000D+01   0.10000000D+02   0.68741179D+03   0.51698308D+01
   0.10000000D+02   0.11000000D+02   0.47176582D+03   0.58099160D+01
   0.11000000D+02   0.12000000D+02   0.34578978D+03   0.36909696D+01
   0.12000000D+02   0.13000000D+02   0.24424515D+03   0.13749884D+01
   0.13000000D+02   0.14000000D+02   0.18178921D+03   0.82893339D+00
   0.14000000D+02   0.15000000D+02   0.13682768D+03   0.78039398D+00
   0.15000000D+02   0.16000000D+02   0.10526331D+03   0.61762817D+00
   0.16000000D+02   0.17000000D+02   0.79414669D+02   0.44393680D+00
   0.17000000D+02   0.18000000D+02   0.61887907D+02   0.33369727D+00
   0.18000000D+02   0.19000000D+02   0.48389286D+02   0.18568359D+00
   0.19000000D+02   0.20000000D+02   0.37753043D+02   0.14203254D+00
   0.20000000D+02   0.21000000D+02   0.29613241D+02   0.13268990D+00
   0.21000000D+02   0.22000000D+02   0.22825495D+02   0.11856206D+00
   0.22000000D+02   0.23000000D+02   0.18156532D+02   0.11004535D+00
   0.23000000D+02   0.24000000D+02   0.13813697D+02   0.65201391D-01
   0.24000000D+02   0.25000000D+02   0.10642523D+02   0.46246463D-01
   0.25000000D+02   0.26000000D+02   0.78855831D+01   0.38433568D-01
   0.26000000D+02   0.27000000D+02   0.56862588D+01   0.20537805D-01
   0.27000000D+02   0.28000000D+02   0.38664062D+01   0.18761730D-01
   0.28000000D+02   0.29000000D+02   0.22604357D+01   0.15194697D-01
   0.29000000D+02   0.30000000D+02   0.10807521D+01   0.76236421D-02


# etaj1 index   2
  -0.20000000D+01  -0.18000000D+01  -0.31045965D+01   0.12191182D+01
  -0.18000000D+01  -0.16000000D+01   0.71095014D+02   0.29474089D+01
  -0.16000000D+01  -0.14000000D+01   0.32473129D+03   0.10498406D+02
  -0.14000000D+01  -0.12000000D+01   0.68388671D+03   0.10475065D+02
  -0.12000000D+01  -0.10000000D+01   0.11443434D+04   0.11734546D+02
  -0.10000000D+01  -0.80000000D+00   0.15705957D+04   0.17627644D+02
  -0.80000000D+00  -0.60000000D+00   0.20127623D+04   0.29039428D+02
  -0.60000000D+00  -0.40000000D+00   0.24488366D+04   0.54023334D+02
  -0.40000000D+00  -0.20000000D+00   0.28303223D+04   0.21896352D+02
  -0.20000000D+00   0.00000000D+00   0.31172975D+04   0.17038925D+02
   0.00000000D+00   0.20000000D+00   0.34221494D+04   0.25678043D+02
   0.20000000D+00   0.40000000D+00   0.36088302D+04   0.18179566D+02
   0.40000000D+00   0.60000000D+00   0.37232009D+04   0.18167745D+02
   0.60000000D+00   0.80000000D+00   0.37960821D+04   0.20986752D+02
   0.80000000D+00   0.10000000D+01   0.38726021D+04   0.22038730D+02
   0.10000000D+01   0.12000000D+01   0.37955901D+04   0.22207979D+02
   0.12000000D+01   0.14000000D+01   0.40002333D+04   0.22653715D+02
   0.14000000D+01   0.16000000D+01   0.36448375D+04   0.18319927D+02
   0.16000000D+01   0.18000000D+01   0.26503656D+04   0.13089109D+02
   0.18000000D+01   0.20000000D+01   0.18281403D+04   0.34173897D+01
   0.20000000D+01   0.22000000D+01   0.12004387D+04   0.19035983D+01
   0.22000000D+01   0.24000000D+01   0.76788200D+03   0.53303420D+00
   0.24000000D+01   0.26000000D+01   0.48319439D+03   0.22549664D+00
   0.26000000D+01   0.28000000D+01   0.31731032D+03   0.13108217D+00
   0.28000000D+01   0.30000000D+01   0.22233471D+03   0.95383826D-01


