 # Stamped by ./disorder on  6/09/2023 at 02:13:21
 #./disorder -p2b -pdf MSHT20nnlo_as118 -Qmin 5 -Qmax 31.62277660168379331998 -ymin 0.04 -ymax 0.95
 # ----------------------------------------------------------
 # Doing DIS @  nlo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         1.3290802764486975E-003   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002  0.94999999999999996
 # Q2min, Q2max:       25.000000000000000        1000.0000000000000      GeV^2
 # Electron energy:    18.000000000000000      GeV
 # Proton energy:      275.00000000000000      GeV
 # COM energy:         19800.000000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# sigcut index   0
   0.00000000D+00   0.10000000D+01  -0.19317496D+06   0.15892458D+04


# ptj1 index   1
   0.50000000D+01   0.60000000D+01   0.27788297D+04   0.24478425D+01
   0.60000000D+01   0.70000000D+01   0.21068248D+04   0.15005582D+01
   0.70000000D+01   0.80000000D+01   0.13910391D+04   0.81727253D+00
   0.80000000D+01   0.90000000D+01   0.93640918D+03   0.59899712D+00
   0.90000000D+01   0.10000000D+02   0.64778141D+03   0.38980154D+00
   0.10000000D+02   0.11000000D+02   0.45474119D+03   0.29135839D+00
   0.11000000D+02   0.12000000D+02   0.32774263D+03   0.20757866D+00
   0.12000000D+02   0.13000000D+02   0.24049385D+03   0.15008006D+00
   0.13000000D+02   0.14000000D+02   0.17947654D+03   0.12254870D+00
   0.14000000D+02   0.15000000D+02   0.13592312D+03   0.92059162D-01
   0.15000000D+02   0.16000000D+02   0.10421784D+03   0.76387702D-01
   0.16000000D+02   0.17000000D+02   0.80522796D+02   0.64811298D-01
   0.17000000D+02   0.18000000D+02   0.62706617D+02   0.54195843D-01
   0.18000000D+02   0.19000000D+02   0.49029081D+02   0.41944633D-01
   0.19000000D+02   0.20000000D+02   0.38423799D+02   0.35330335D-01
   0.20000000D+02   0.21000000D+02   0.30192762D+02   0.32267874D-01
   0.21000000D+02   0.22000000D+02   0.23622491D+02   0.28463532D-01
   0.22000000D+02   0.23000000D+02   0.18533047D+02   0.21956303D-01
   0.23000000D+02   0.24000000D+02   0.14334393D+02   0.20043260D-01
   0.24000000D+02   0.25000000D+02   0.10993032D+02   0.17215978D-01
   0.25000000D+02   0.26000000D+02   0.82546414D+01   0.13324624D-01
   0.26000000D+02   0.27000000D+02   0.59397018D+01   0.11447924D-01
   0.27000000D+02   0.28000000D+02   0.40134401D+01   0.99448423D-02
   0.28000000D+02   0.29000000D+02   0.23973486D+01   0.69469661D-02
   0.29000000D+02   0.30000000D+02   0.10730741D+01   0.23365693D-02


# etaj1 index   2
  -0.20000000D+01  -0.18000000D+01  -0.77852633D+01   0.27861382D+00
  -0.18000000D+01  -0.16000000D+01   0.56882710D+02   0.90477459D+00
  -0.16000000D+01  -0.14000000D+01   0.29895642D+03   0.19312682D+01
  -0.14000000D+01  -0.12000000D+01   0.66272329D+03   0.23836988D+01
  -0.12000000D+01  -0.10000000D+01   0.10995873D+04   0.33583301D+01
  -0.10000000D+01  -0.80000000D+00   0.15606092D+04   0.38590679D+01
  -0.80000000D+00  -0.60000000D+00   0.20128668D+04   0.40325497D+01
  -0.60000000D+00  -0.40000000D+00   0.24288441D+04   0.47775735D+01
  -0.40000000D+00  -0.20000000D+00   0.27920530D+04   0.51560991D+01
  -0.20000000D+00   0.00000000D+00   0.30924774D+04   0.53738631D+01
   0.00000000D+00   0.20000000D+00   0.33201049D+04   0.52513671D+01
   0.20000000D+00   0.40000000D+00   0.35111331D+04   0.52658541D+01
   0.40000000D+00   0.60000000D+00   0.36285107D+04   0.60999680D+01
   0.60000000D+00   0.80000000D+00   0.37076673D+04   0.50477504D+01
   0.80000000D+00   0.10000000D+01   0.37256676D+04   0.49445232D+01
   0.10000000D+01   0.12000000D+01   0.37193188D+04   0.48846307D+01
   0.12000000D+01   0.14000000D+01   0.39000647D+04   0.27058052D+01
   0.14000000D+01   0.16000000D+01   0.29940658D+04   0.14468860D+01
   0.16000000D+01   0.18000000D+01   0.19851732D+04   0.90289845D+00
   0.18000000D+01   0.20000000D+01   0.12392900D+04   0.48457520D+00
   0.20000000D+01   0.22000000D+01   0.72543415D+03   0.24656248D+00
   0.22000000D+01   0.24000000D+01   0.38906911D+03   0.11357229D+00
   0.24000000D+01   0.26000000D+01   0.19169215D+03   0.40878009D-01
   0.26000000D+01   0.28000000D+01   0.96571407D+02   0.18927784D-01
   0.28000000D+01   0.30000000D+01   0.55357681D+02   0.12840602D-01


