 # Stamped by ./disorder on  6/09/2023 at 02:13:21
 #./disorder -p2b -pdf MSHT20nnlo_as118 -Qmin 5 -Qmax 31.62277660168379331998 -ymin 0.04 -ymax 0.95
 # ----------------------------------------------------------
 # Doing DIS @  nlo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         1.3290802764486975E-003   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002  0.94999999999999996
 # Q2min, Q2max:       25.000000000000000        1000.0000000000000      GeV^2
 # Electron energy:    18.000000000000000      GeV
 # Proton energy:      275.00000000000000      GeV
 # COM energy:         19800.000000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# sigcut index   0
   0.00000000D+00   0.10000000D+01  -0.15574378D+06   0.12737161D+04


# ptj1 index   1
   0.50000000D+01   0.60000000D+01   0.30889780D+04   0.19528565D+01
   0.60000000D+01   0.70000000D+01   0.21613403D+04   0.12237974D+01
   0.70000000D+01   0.80000000D+01   0.14162522D+04   0.91772949D+00
   0.80000000D+01   0.90000000D+01   0.94566635D+03   0.66085330D+00
   0.90000000D+01   0.10000000D+02   0.64954905D+03   0.44844962D+00
   0.10000000D+02   0.11000000D+02   0.45642811D+03   0.33364591D+00
   0.11000000D+02   0.12000000D+02   0.32938293D+03   0.23101331D+00
   0.12000000D+02   0.13000000D+02   0.24219612D+03   0.16903936D+00
   0.13000000D+02   0.14000000D+02   0.18099420D+03   0.13814165D+00
   0.14000000D+02   0.15000000D+02   0.13720585D+03   0.10348731D+00
   0.15000000D+02   0.16000000D+02   0.10529443D+03   0.86360901D-01
   0.16000000D+02   0.17000000D+02   0.81400097D+02   0.73312944D-01
   0.17000000D+02   0.18000000D+02   0.63430170D+02   0.60936042D-01
   0.18000000D+02   0.19000000D+02   0.49618874D+02   0.46628327D-01
   0.19000000D+02   0.20000000D+02   0.38909482D+02   0.39161391D-01
   0.20000000D+02   0.21000000D+02   0.30598369D+02   0.36138252D-01
   0.21000000D+02   0.22000000D+02   0.23950666D+02   0.31865751D-01
   0.22000000D+02   0.23000000D+02   0.18816557D+02   0.23981136D-01
   0.23000000D+02   0.24000000D+02   0.14562950D+02   0.21955128D-01
   0.24000000D+02   0.25000000D+02   0.11186237D+02   0.18790640D-01
   0.25000000D+02   0.26000000D+02   0.84223070D+01   0.14247759D-01
   0.26000000D+02   0.27000000D+02   0.60878945D+01   0.12262404D-01
   0.27000000D+02   0.28000000D+02   0.41517522D+01   0.10931937D-01
   0.28000000D+02   0.29000000D+02   0.25388051D+01   0.78697995D-02
   0.29000000D+02   0.30000000D+02   0.12062845D+01   0.25579825D-02


# etaj1 index   2
  -0.20000000D+01  -0.18000000D+01  -0.30678609D+01   0.23800962D+00
  -0.18000000D+01  -0.16000000D+01   0.88653650D+02   0.76232188D+00
  -0.16000000D+01  -0.14000000D+01   0.36651777D+03   0.16013240D+01
  -0.14000000D+01  -0.12000000D+01   0.76779631D+03   0.19642001D+01
  -0.12000000D+01  -0.10000000D+01   0.12382461D+04   0.27407924D+01
  -0.10000000D+01  -0.80000000D+00   0.17277086D+04   0.31351179D+01
  -0.80000000D+00  -0.60000000D+00   0.22014188D+04   0.32663305D+01
  -0.60000000D+00  -0.40000000D+00   0.26322371D+04   0.38534881D+01
  -0.40000000D+00  -0.20000000D+00   0.30035177D+04   0.41473209D+01
  -0.20000000D+00   0.00000000D+00   0.33071549D+04   0.43139198D+01
   0.00000000D+00   0.20000000D+00   0.35350942D+04   0.42166725D+01
   0.20000000D+00   0.40000000D+00   0.37184089D+04   0.42083059D+01
   0.40000000D+00   0.60000000D+00   0.38284913D+04   0.48580226D+01
   0.60000000D+00   0.80000000D+00   0.38963005D+04   0.40461404D+01
   0.80000000D+00   0.10000000D+01   0.39057260D+04   0.39530112D+01
   0.10000000D+01   0.12000000D+01   0.38883783D+04   0.39105308D+01
   0.12000000D+01   0.14000000D+01   0.39492195D+04   0.29331266D+01
   0.14000000D+01   0.16000000D+01   0.31108112D+04   0.16717859D+01
   0.16000000D+01   0.18000000D+01   0.21158085D+04   0.10358161D+01
   0.18000000D+01   0.20000000D+01   0.13574984D+04   0.55511097D+00
   0.20000000D+01   0.22000000D+01   0.81962780D+03   0.27517239D+00
   0.22000000D+01   0.24000000D+01   0.45763402D+03   0.12707435D+00
   0.24000000D+01   0.26000000D+01   0.23751441D+03   0.48840984D-01
   0.26000000D+01   0.28000000D+01   0.12531387D+03   0.24470325D-01
   0.28000000D+01   0.30000000D+01   0.73372824D+02   0.16886886D-01


