 # Stamped by ./disorder on  5/09/2023 at 22:24:01
 #./disorder -p2b -pdf MSHT20nnlo_as118 -Qmin 5 -Qmax 31.62277660168379331998 -ymin 0.04 -ymax 0.95
 # ----------------------------------------------------------
 # Doing DIS @   lo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         1.3290802764486975E-003   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002  0.94999999999999996
 # Q2min, Q2max:       25.000000000000000        1000.0000000000000      GeV^2
 # Electron energy:    18.000000000000000      GeV
 # Proton energy:      275.00000000000000      GeV
 # COM energy:         19800.000000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# sigcut index   0
   0.00000000D+00   0.10000000D+01   0.11567462D+05   0.35523561D+00


# ptj1 index   1
   0.50000000D+01   0.60000000D+01   0.42585813D+04   0.32337093D+00
   0.60000000D+01   0.70000000D+01   0.24283755D+04   0.25528791D+00
   0.70000000D+01   0.80000000D+01   0.14857943D+04   0.19850024D+00
   0.80000000D+01   0.90000000D+01   0.95977752D+03   0.15627553D+00
   0.90000000D+01   0.10000000D+02   0.64759068D+03   0.12536949D+00
   0.10000000D+02   0.11000000D+02   0.45249267D+03   0.10316511D+00
   0.11000000D+02   0.12000000D+02   0.32496238D+03   0.85609797D-01
   0.12000000D+02   0.13000000D+02   0.23894922D+03   0.73064592D-01
   0.13000000D+02   0.14000000D+02   0.17896811D+03   0.64014624D-01
   0.14000000D+02   0.15000000D+02   0.13595053D+03   0.55932288D-01
   0.15000000D+02   0.16000000D+02   0.10436046D+03   0.48910896D-01
   0.16000000D+02   0.17000000D+02   0.80940343D+02   0.42935055D-01
   0.17000000D+02   0.18000000D+02   0.63102659D+02   0.37814840D-01
   0.18000000D+02   0.19000000D+02   0.49474208D+02   0.33432970D-01
   0.19000000D+02   0.20000000D+02   0.38819839D+02   0.29569374D-01
   0.20000000D+02   0.21000000D+02   0.30528262D+02   0.26274275D-01
   0.21000000D+02   0.22000000D+02   0.23928454D+02   0.23333412D-01
   0.22000000D+02   0.23000000D+02   0.18701861D+02   0.20657605D-01
   0.23000000D+02   0.24000000D+02   0.14469349D+02   0.18375148D-01
   0.24000000D+02   0.25000000D+02   0.11061155D+02   0.16097509D-01
   0.25000000D+02   0.26000000D+02   0.82111087D+01   0.13900494D-01
   0.26000000D+02   0.27000000D+02   0.58389574D+01   0.11936174D-01
   0.27000000D+02   0.28000000D+02   0.38131081D+01   0.94458452D-02
   0.28000000D+02   0.29000000D+02   0.20570780D+01   0.57713257D-02
   0.29000000D+02   0.30000000D+02   0.67528053D+00   0.23211165D-02


# etaj1 index   2
  -0.20000000D+01  -0.18000000D+01   0.26057656D+02   0.41728133D-01
  -0.18000000D+01  -0.16000000D+01   0.27765919D+03   0.17170233D+00
  -0.16000000D+01  -0.14000000D+01   0.74511954D+03   0.31100445D+00
  -0.14000000D+01  -0.12000000D+01   0.13231881D+04   0.42547137D+00
  -0.12000000D+01  -0.10000000D+01   0.19365855D+04   0.51366099D+00
  -0.10000000D+01  -0.80000000D+00   0.25351475D+04   0.58187182D+00
  -0.80000000D+00  -0.60000000D+00   0.30782539D+04   0.63511078D+00
  -0.60000000D+00  -0.40000000D+00   0.35465397D+04   0.67734013D+00
  -0.40000000D+00  -0.20000000D+00   0.39282955D+04   0.71061360D+00
  -0.20000000D+00   0.00000000D+00   0.42181803D+04   0.73650673D+00
   0.00000000D+00   0.20000000D+00   0.44257471D+04   0.75716573D+00
   0.20000000D+00   0.40000000D+00   0.45542806D+04   0.77396788D+00
   0.40000000D+00   0.60000000D+00   0.46187036D+04   0.78868110D+00
   0.60000000D+00   0.80000000D+00   0.46281116D+04   0.80217610D+00
   0.80000000D+00   0.10000000D+01   0.45927948D+04   0.81619195D+00
   0.10000000D+01   0.12000000D+01   0.45227010D+04   0.83160182D+00
   0.12000000D+01   0.14000000D+01   0.38665204D+04   0.78608136D+00
   0.14000000D+01   0.16000000D+01   0.23496309D+04   0.61455380D+00
   0.16000000D+01   0.18000000D+01   0.13629878D+04   0.46258980D+00
   0.18000000D+01   0.20000000D+01   0.74781426D+03   0.33653016D+00
   0.20000000D+01   0.22000000D+01   0.36702857D+03   0.23391854D+00
   0.22000000D+01   0.24000000D+01   0.14482250D+03   0.11017747D+00
   0.24000000D+01   0.26000000D+01   0.37197665D+02   0.30518133D-01
   0.26000000D+01   0.28000000D+01   0.39003766D+01   0.39178347D-02
   0.28000000D+01   0.30000000D+01   0.39838576D-01   0.67706302D-04


