 # Stamped by ./disorder on  5/09/2023 at 22:24:01
 #./disorder -p2b -pdf MSHT20nnlo_as118 -Qmin 5 -Qmax 31.62277660168379331998 -ymin 0.04 -ymax 0.95
 # ----------------------------------------------------------
 # Doing DIS @   lo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         1.3290802764486975E-003   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002  0.94999999999999996
 # Q2min, Q2max:       25.000000000000000        1000.0000000000000      GeV^2
 # Electron energy:    18.000000000000000      GeV
 # Proton energy:      275.00000000000000      GeV
 # COM energy:         19800.000000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# sigcut index   0
   0.00000000D+00   0.10000000D+01   0.10085818D+05   0.31001811D+00


# ptj1 index   1
   0.50000000D+01   0.60000000D+01   0.34583360D+04   0.26381910D+00
   0.60000000D+01   0.70000000D+01   0.20691304D+04   0.21842330D+00
   0.70000000D+01   0.80000000D+01   0.13125539D+04   0.17629320D+00
   0.80000000D+01   0.90000000D+01   0.87332677D+03   0.14316615D+00
   0.90000000D+01   0.10000000D+02   0.60425354D+03   0.11793155D+00
   0.10000000D+02   0.11000000D+02   0.43083227D+03   0.99193285D-01
   0.11000000D+02   0.12000000D+02   0.31467237D+03   0.83675608D-01
   0.12000000D+02   0.13000000D+02   0.23473352D+03   0.72515831D-01
   0.13000000D+02   0.14000000D+02   0.17801640D+03   0.64458607D-01
   0.14000000D+02   0.15000000D+02   0.13456403D+03   0.54885468D-01
   0.15000000D+02   0.16000000D+02   0.10252398D+03   0.47676615D-01
   0.16000000D+02   0.17000000D+02   0.78977470D+02   0.41621619D-01
   0.17000000D+02   0.18000000D+02   0.61194642D+02   0.36490200D-01
   0.18000000D+02   0.19000000D+02   0.47710055D+02   0.32130790D-01
   0.19000000D+02   0.20000000D+02   0.37242366D+02   0.28310472D-01
   0.20000000D+02   0.21000000D+02   0.29148298D+02   0.25072543D-01
   0.21000000D+02   0.22000000D+02   0.22742608D+02   0.22192697D-01
   0.22000000D+02   0.23000000D+02   0.17695753D+02   0.19582558D-01
   0.23000000D+02   0.24000000D+02   0.13627719D+02   0.17367547D-01
   0.24000000D+02   0.25000000D+02   0.10364767D+02   0.15155651D-01
   0.25000000D+02   0.26000000D+02   0.76493484D+01   0.13031305D-01
   0.26000000D+02   0.27000000D+02   0.54003061D+01   0.11144729D-01
   0.27000000D+02   0.28000000D+02   0.34920377D+01   0.87645119D-02
   0.28000000D+02   0.29000000D+02   0.18563695D+01   0.52765956D-02
   0.29000000D+02   0.30000000D+02   0.59450887D+00   0.20726315D-02


# etaj1 index   2
  -0.20000000D+01  -0.18000000D+01   0.23250971D+02   0.36964726D-01
  -0.18000000D+01  -0.16000000D+01   0.23541331D+03   0.14378794D+00
  -0.16000000D+01  -0.14000000D+01   0.61190190D+03   0.25218626D+00
  -0.14000000D+01  -0.12000000D+01   0.10703111D+04   0.34017824D+00
  -0.12000000D+01  -0.10000000D+01   0.15578255D+04   0.40889561D+00
  -0.10000000D+01  -0.80000000D+00   0.20400520D+04   0.46380299D+00
  -0.80000000D+00  -0.60000000D+00   0.24883468D+04   0.50885840D+00
  -0.60000000D+00  -0.40000000D+00   0.28890127D+04   0.54703689D+00
  -0.40000000D+00  -0.20000000D+00   0.32327019D+04   0.57984423D+00
  -0.20000000D+00   0.00000000D+00   0.35136330D+04   0.60836822D+00
   0.00000000D+00   0.20000000D+00   0.37374997D+04   0.63423583D+00
   0.20000000D+00   0.40000000D+00   0.39042569D+04   0.65842732D+00
   0.40000000D+00   0.60000000D+00   0.40235801D+04   0.68235183D+00
   0.60000000D+00   0.80000000D+00   0.41003386D+04   0.70668108D+00
   0.80000000D+00   0.10000000D+01   0.41406520D+04   0.73254577D+00
   0.10000000D+01   0.12000000D+01   0.41509797D+04   0.76046425D+00
   0.12000000D+01   0.14000000D+01   0.36371661D+04   0.73746252D+00
   0.14000000D+01   0.16000000D+01   0.23001120D+04   0.60071163D+00
   0.16000000D+01   0.18000000D+01   0.13370466D+04   0.45407012D+00
   0.18000000D+01   0.20000000D+01   0.71546475D+03   0.32209849D+00
   0.20000000D+01   0.22000000D+01   0.34230269D+03   0.21879026D+00
   0.22000000D+01   0.24000000D+01   0.13127511D+03   0.10068291D+00
   0.24000000D+01   0.26000000D+01   0.32590477D+02   0.26991617D-01
   0.26000000D+01   0.28000000D+01   0.32717763D+01   0.33242043D-02
   0.28000000D+01   0.30000000D+01   0.31172862D-01   0.53642504D-04


