 # Stamped by ./disorder on  5/09/2023 at 22:24:01
 #./disorder -p2b -pdf MSHT20nnlo_as118 -Qmin 5 -Qmax 31.62277660168379331998 -ymin 0.04 -ymax 0.95
 # ----------------------------------------------------------
 # Doing DIS @   lo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         1.3290802764486975E-003   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002  0.94999999999999996
 # Q2min, Q2max:       25.000000000000000        1000.0000000000000      GeV^2
 # Electron energy:    18.000000000000000      GeV
 # Proton energy:      275.00000000000000      GeV
 # COM energy:         19800.000000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# sigcut index   0
   0.00000000D+00   0.10000000D+01   0.11567460D+05   0.33697328D+00


# ptj1 index   1
   0.50000000D+01   0.60000000D+01   0.42586174D+04   0.30673199D+00
   0.60000000D+01   0.70000000D+01   0.24283603D+04   0.24219847D+00
   0.70000000D+01   0.80000000D+01   0.14857292D+04   0.18831546D+00
   0.80000000D+01   0.90000000D+01   0.95986464D+03   0.14825865D+00
   0.90000000D+01   0.10000000D+02   0.64756168D+03   0.11892694D+00
   0.10000000D+02   0.11000000D+02   0.45245835D+03   0.97862419D-01
   0.11000000D+02   0.12000000D+02   0.32501289D+03   0.81212898D-01
   0.12000000D+02   0.13000000D+02   0.23894113D+03   0.69314312D-01
   0.13000000D+02   0.14000000D+02   0.17896007D+03   0.60731112D-01
   0.14000000D+02   0.15000000D+02   0.13595209D+03   0.53067855D-01
   0.15000000D+02   0.16000000D+02   0.10436206D+03   0.46405633D-01
   0.16000000D+02   0.17000000D+02   0.80932956D+02   0.40732993D-01
   0.17000000D+02   0.18000000D+02   0.63097994D+02   0.35875565D-01
   0.18000000D+02   0.19000000D+02   0.49449351D+02   0.31705705D-01
   0.19000000D+02   0.20000000D+02   0.38829803D+02   0.28058012D-01
   0.20000000D+02   0.21000000D+02   0.30537191D+02   0.24937418D-01
   0.21000000D+02   0.22000000D+02   0.23935888D+02   0.22142645D-01
   0.22000000D+02   0.23000000D+02   0.18699751D+02   0.19604795D-01
   0.23000000D+02   0.24000000D+02   0.14466067D+02   0.17437116D-01
   0.24000000D+02   0.25000000D+02   0.11063825D+02   0.15281068D-01
   0.25000000D+02   0.26000000D+02   0.82096212D+01   0.13188900D-01
   0.26000000D+02   0.27000000D+02   0.58396138D+01   0.11331001D-01
   0.27000000D+02   0.28000000D+02   0.38065437D+01   0.89530259D-02
   0.28000000D+02   0.29000000D+02   0.20588293D+01   0.54785068D-02
   0.29000000D+02   0.30000000D+02   0.67537005D+00   0.22029409D-02


# etaj1 index   2
  -0.20000000D+01  -0.18000000D+01   0.26088112D+02   0.39607828D-01
  -0.18000000D+01  -0.16000000D+01   0.27769921D+03   0.16291529D+00
  -0.16000000D+01  -0.14000000D+01   0.74515227D+03   0.29504409D+00
  -0.14000000D+01  -0.12000000D+01   0.13230263D+04   0.40357836D+00
  -0.12000000D+01  -0.10000000D+01   0.19366350D+04   0.48725567D+00
  -0.10000000D+01  -0.80000000D+00   0.25349349D+04   0.55193220D+00
  -0.80000000D+00  -0.60000000D+00   0.30783513D+04   0.60249813D+00
  -0.60000000D+00  -0.40000000D+00   0.35464878D+04   0.64258435D+00
  -0.40000000D+00  -0.20000000D+00   0.39284621D+04   0.67415995D+00
  -0.20000000D+00   0.00000000D+00   0.42181165D+04   0.69864940D+00
   0.00000000D+00   0.20000000D+00   0.44257666D+04   0.71829154D+00
   0.20000000D+00   0.40000000D+00   0.45544286D+04   0.73422298D+00
   0.40000000D+00   0.60000000D+00   0.46187285D+04   0.74815642D+00
   0.60000000D+00   0.80000000D+00   0.46280567D+04   0.76106877D+00
   0.80000000D+00   0.10000000D+01   0.45926413D+04   0.77426080D+00
   0.10000000D+01   0.12000000D+01   0.45228247D+04   0.78874551D+00
   0.12000000D+01   0.14000000D+01   0.38665851D+04   0.74582105D+00
   0.14000000D+01   0.16000000D+01   0.23494708D+04   0.58300685D+00
   0.16000000D+01   0.18000000D+01   0.13632277D+04   0.43879541D+00
   0.18000000D+01   0.20000000D+01   0.74762382D+03   0.31927204D+00
   0.20000000D+01   0.22000000D+01   0.36704968D+03   0.22204792D+00
   0.22000000D+01   0.24000000D+01   0.14478841D+03   0.10451944D+00
   0.24000000D+01   0.26000000D+01   0.37215200D+02   0.28968726D-01
   0.26000000D+01   0.28000000D+01   0.38992485D+01   0.37165344D-02
   0.28000000D+01   0.30000000D+01   0.39858643D-01   0.64257002D-04


