 # Stamped by ./disorder on  5/09/2023 at 22:24:01
 #./disorder -p2b -pdf MSHT20nnlo_as118 -Qmin 5 -Qmax 31.62277660168379331998 -ymin 0.04 -ymax 0.95
 # ----------------------------------------------------------
 # Doing DIS @   lo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         1.3290802764486975E-003   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002  0.94999999999999996
 # Q2min, Q2max:       25.000000000000000        1000.0000000000000      GeV^2
 # Electron energy:    18.000000000000000      GeV
 # Proton energy:      275.00000000000000      GeV
 # COM energy:         19800.000000000000      GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072760577117
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# sigcut index   0
   0.00000000D+00   0.10000000D+01   0.10085816D+05   0.29408551D+00


# ptj1 index   1
   0.50000000D+01   0.60000000D+01   0.34583671D+04   0.25024389D+00
   0.60000000D+01   0.70000000D+01   0.20691176D+04   0.20722480D+00
   0.70000000D+01   0.80000000D+01   0.13124948D+04   0.16724896D+00
   0.80000000D+01   0.90000000D+01   0.87340823D+03   0.13582154D+00
   0.90000000D+01   0.10000000D+02   0.60422662D+03   0.11187002D+00
   0.10000000D+02   0.11000000D+02   0.43079856D+03   0.94093091D-01
   0.11000000D+02   0.12000000D+02   0.31472297D+03   0.79377723D-01
   0.12000000D+02   0.13000000D+02   0.23472477D+03   0.68794629D-01
   0.13000000D+02   0.14000000D+02   0.17800778D+03   0.61152806D-01
   0.14000000D+02   0.15000000D+02   0.13456576D+03   0.52074291D-01
   0.15000000D+02   0.16000000D+02   0.10252595D+03   0.45234500D-01
   0.16000000D+02   0.17000000D+02   0.78969541D+02   0.39486300D-01
   0.17000000D+02   0.18000000D+02   0.61190356D+02   0.34618445D-01
   0.18000000D+02   0.19000000D+02   0.47686268D+02   0.30470715D-01
   0.19000000D+02   0.20000000D+02   0.37251933D+02   0.26862999D-01
   0.20000000D+02   0.21000000D+02   0.29156578D+02   0.23796247D-01
   0.21000000D+02   0.22000000D+02   0.22749701D+02   0.21059831D-01
   0.22000000D+02   0.23000000D+02   0.17693676D+02   0.18584358D-01
   0.23000000D+02   0.24000000D+02   0.13624476D+02   0.16480745D-01
   0.24000000D+02   0.25000000D+02   0.10367360D+02   0.14387133D-01
   0.25000000D+02   0.26000000D+02   0.76478788D+01   0.12364101D-01
   0.26000000D+02   0.27000000D+02   0.54009684D+01   0.10579847D-01
   0.27000000D+02   0.28000000D+02   0.34859237D+01   0.83070897D-02
   0.28000000D+02   0.29000000D+02   0.18579657D+01   0.50088639D-02
   0.29000000D+02   0.30000000D+02   0.59459717D+00   0.19671445D-02


# etaj1 index   2
  -0.20000000D+01  -0.18000000D+01   0.23277964D+02   0.35086279D-01
  -0.18000000D+01  -0.16000000D+01   0.23544668D+03   0.13642924D+00
  -0.16000000D+01  -0.14000000D+01   0.61192438D+03   0.23924492D+00
  -0.14000000D+01  -0.12000000D+01   0.10701847D+04   0.32267855D+00
  -0.12000000D+01  -0.10000000D+01   0.15578661D+04   0.38787968D+00
  -0.10000000D+01  -0.80000000D+00   0.20398802D+04   0.43994221D+00
  -0.80000000D+00  -0.60000000D+00   0.24884262D+04   0.48273169D+00
  -0.60000000D+00  -0.40000000D+00   0.28889752D+04   0.51896700D+00
  -0.40000000D+00  -0.20000000D+00   0.32328300D+04   0.55009711D+00
  -0.20000000D+00   0.00000000D+00   0.35135791D+04   0.57710298D+00
   0.00000000D+00   0.20000000D+00   0.37375138D+04   0.60167585D+00
   0.20000000D+00   0.40000000D+00   0.39043789D+04   0.62461789D+00
   0.40000000D+00   0.60000000D+00   0.40236154D+04   0.64729919D+00
   0.60000000D+00   0.80000000D+00   0.41002914D+04   0.67046053D+00
   0.80000000D+00   0.10000000D+01   0.41404955D+04   0.69490868D+00
   0.10000000D+01   0.12000000D+01   0.41511012D+04   0.72129107D+00
   0.12000000D+01   0.14000000D+01   0.36372228D+04   0.69968867D+00
   0.14000000D+01   0.16000000D+01   0.22999631D+04   0.56986824D+00
   0.16000000D+01   0.18000000D+01   0.13372801D+04   0.43070840D+00
   0.18000000D+01   0.20000000D+01   0.71528464D+03   0.30557861D+00
   0.20000000D+01   0.22000000D+01   0.34232242D+03   0.20768956D+00
   0.22000000D+01   0.24000000D+01   0.13124359D+03   0.95512037D-01
   0.24000000D+01   0.26000000D+01   0.32606184D+02   0.25621542D-01
   0.26000000D+01   0.28000000D+01   0.32708188D+01   0.31533954D-02
   0.28000000D+01   0.30000000D+01   0.31188699D-01   0.50909494D-04


