 # Stamped by ./disorder on 19/09/2023 at 13:05:42
 #./disorder -p2b -pdf NNPDF31_nnlo_pdfas -Qmin 5 -ymin 0.04 -scaleuncert -Ehad 820 -Elep 27.5 -mz 9
 # ----------------------------------------------------------
 # Doing DIS @   lo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         2.7716186252771619E-004   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002   1.0000000000000000
 # Q2min, Q2max:       25.000000000000000        90200.000000000000      GeV^2
 # Electron energy:    27.500000000000000      GeV
 # Proton energy:      820.00000000000000      GeV
 # COM energy:         90200.000000000000      GeV^2
 # PDF:             NNPDF31_nnlo_pdfas
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800215829284905
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# sig index   0
   0.00000000D+00   0.10000000D+01   0.12188799D+05   0.61283155D+00


# Q2 index   1
   0.25000000D+02   0.50000000D+02   0.90447142D+02   0.13826853D-01
   0.50000000D+02   0.10000000D+03   0.10921278D+03   0.97980432D-02
   0.10000000D+03   0.25000000D+03   0.20354091D+02   0.22756735D-02
   0.25000000D+03   0.63000000D+03   0.26882394D+01   0.48520066D-03
   0.63000000D+03   0.16000000D+04   0.31302659D+00   0.92873313D-04
   0.16000000D+04   0.40000000D+04   0.31554566D-01   0.15261285D-04
   0.40000000D+04   0.10000000D+06   0.17998490D-03   0.13200904D-06


# x index   2
   0.10000000D-03   0.10000000D-02   0.00000000D+00   0.00000000D+00
   0.10000000D-02   0.25000000D-02   0.30208883D+06   0.10429831D+03
   0.25000000D-02   0.63000000D-02   0.12329677D+07   0.11789702D+03
   0.63000000D-02   0.15800000D-01   0.49589817D+06   0.46175656D+02
   0.15800000D-01   0.40000000D-01   0.71187152D+05   0.11270410D+02
   0.40000000D-01   0.10000000D+00   0.79040953D+04   0.23760548D+01
   0.10000000D+00   0.10000000D+01   0.17212804D+03   0.76408116D-01


# Etj1inc index   3
   0.60000000D+01   0.80000000D+01   0.30122695D+04   0.26158317D+00
   0.80000000D+01   0.10000000D+02   0.13336332D+04   0.16975549D+00
   0.10000000D+02   0.14000000D+02   0.52437459D+03   0.70419799D-01
   0.14000000D+02   0.21000000D+02   0.13964097D+03   0.26332458D-01
   0.21000000D+02   0.29000000D+02   0.34335650D+02   0.11968305D-01
   0.29000000D+02   0.47000000D+02   0.73283180D+01   0.31833365D-02
   0.47000000D+02   0.71000000D+02   0.89960903D+00   0.63591806D-03
   0.71000000D+02   0.12700000D+03   0.44642690D-01   0.46512920D-04


# etaj1inc index   4
  -0.10000000D+01  -0.50000000D+00   0.45109438D+04   0.61947317D+00
  -0.50000000D+00   0.00000000D+00   0.53929404D+04   0.67248070D+00
   0.00000000D+00   0.50000000D+00   0.55596871D+04   0.69247284D+00
   0.50000000D+00   0.10000000D+01   0.52518156D+04   0.70232083D+00
   0.10000000D+01   0.15000000D+01   0.27872241D+04   0.52784170D+00
   0.15000000D+01   0.20000000D+01   0.70426410D+03   0.26396828D+00
   0.20000000D+01   0.25000000D+01   0.16683255D+03   0.11557972D+00
   0.25000000D+01   0.30000000D+01   0.20021833D+02   0.19796240D-01


# Etj1 index   5
   0.60000000D+01   0.80000000D+01   0.30122695D+04   0.26158317D+00
   0.80000000D+01   0.10000000D+02   0.13336332D+04   0.16975549D+00
   0.10000000D+02   0.14000000D+02   0.52437459D+03   0.70419799D-01
   0.14000000D+02   0.21000000D+02   0.13964097D+03   0.26332458D-01
   0.21000000D+02   0.29000000D+02   0.34335650D+02   0.11968305D-01
   0.29000000D+02   0.47000000D+02   0.73283180D+01   0.31833365D-02
   0.47000000D+02   0.71000000D+02   0.89960903D+00   0.63591806D-03
   0.71000000D+02   0.12700000D+03   0.44642690D-01   0.46512920D-04


# etaj1 index   6
  -0.10000000D+01  -0.50000000D+00   0.45109438D+04   0.61947317D+00
  -0.50000000D+00   0.00000000D+00   0.53929404D+04   0.67248070D+00
   0.00000000D+00   0.50000000D+00   0.55596871D+04   0.69247284D+00
   0.50000000D+00   0.10000000D+01   0.52518156D+04   0.70232083D+00
   0.10000000D+01   0.15000000D+01   0.27872241D+04   0.52784170D+00
   0.15000000D+01   0.20000000D+01   0.70426410D+03   0.26396828D+00
   0.20000000D+01   0.25000000D+01   0.16683255D+03   0.11557972D+00
   0.25000000D+01   0.30000000D+01   0.20021833D+02   0.19796240D-01


