 # Stamped by ./disorder on  6/09/2023 at 18:03:48
 #./disorder -p2b -pdf NNPDF31_nnlo_pdfas -Qmin 5 -ymin 0.04 -scaleuncert -Ehad 820 -Elep 27.5 -mz 9
 # ----------------------------------------------------------
 # Doing DIS @   lo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         2.7716186252771619E-004   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002   1.0000000000000000
 # Q2min, Q2max:       25.000000000000000        90200.000000000000      GeV^2
 # Electron energy:    27.500000000000000      GeV
 # Proton energy:      820.00000000000000      GeV
 # COM energy:         90200.000000000000      GeV^2
 # PDF:             NNPDF31_nnlo_pdfas
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800215829284905
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# Etj1 index   0
   0.60000000D+01   0.80000000D+01   0.19061414D+04   0.16610569D+00
   0.80000000D+01   0.10000000D+02   0.94163365D+03   0.12077076D+00
   0.10000000D+02   0.12000000D+02   0.51611246D+03   0.89782477D-01
   0.12000000D+02   0.14000000D+02   0.30403597D+03   0.69746715D-01
   0.14000000D+02   0.16000000D+02   0.18959518D+03   0.54429901D-01
   0.16000000D+02   0.18000000D+02   0.12375441D+03   0.44707016D-01
   0.18000000D+02   0.20000000D+02   0.83849092D+02   0.38069669D-01
   0.20000000D+02   0.22000000D+02   0.58643580D+02   0.32092272D-01
   0.22000000D+02   0.24000000D+02   0.42188821D+02   0.27026975D-01
   0.24000000D+02   0.26000000D+02   0.31134558D+02   0.22788492D-01
   0.26000000D+02   0.28000000D+02   0.23407704D+02   0.19291555D-01
   0.28000000D+02   0.30000000D+02   0.17715326D+02   0.16274501D-01
   0.30000000D+02   0.32000000D+02   0.13528906D+02   0.13605989D-01
   0.32000000D+02   0.34000000D+02   0.10465961D+02   0.11492073D-01
   0.34000000D+02   0.36000000D+02   0.81607400D+01   0.98073218D-02
   0.36000000D+02   0.38000000D+02   0.64385568D+01   0.84634488D-02
   0.38000000D+02   0.40000000D+02   0.51091325D+01   0.73903637D-02
   0.40000000D+02   0.42000000D+02   0.40704956D+01   0.65939361D-02
   0.42000000D+02   0.44000000D+02   0.32568665D+01   0.55928778D-02
   0.44000000D+02   0.46000000D+02   0.26274481D+01   0.47130076D-02
   0.46000000D+02   0.48000000D+02   0.21189212D+01   0.39809612D-02
   0.48000000D+02   0.50000000D+02   0.17187408D+01   0.33789316D-02
   0.50000000D+02   0.52000000D+02   0.13995959D+01   0.28759872D-02
   0.52000000D+02   0.54000000D+02   0.11425325D+01   0.24533150D-02
   0.54000000D+02   0.56000000D+02   0.93987474D+00   0.21029216D-02
   0.56000000D+02   0.58000000D+02   0.77784740D+00   0.18091061D-02
   0.58000000D+02   0.60000000D+02   0.63689791D+00   0.15478046D-02
   0.60000000D+02   0.62000000D+02   0.52989855D+00   0.13345346D-02
   0.62000000D+02   0.64000000D+02   0.43627530D+00   0.11451962D-02
   0.64000000D+02   0.66000000D+02   0.36233054D+00   0.98664206D-03
   0.66000000D+02   0.68000000D+02   0.30159610D+00   0.85158848D-03
   0.68000000D+02   0.70000000D+02   0.24947163D+00   0.73111993D-03
   0.70000000D+02   0.72000000D+02   0.20628190D+00   0.62733144D-03
   0.72000000D+02   0.74000000D+02   0.17101966D+00   0.53830493D-03
   0.74000000D+02   0.76000000D+02   0.14142526D+00   0.46142989D-03
   0.76000000D+02   0.78000000D+02   0.11763947D+00   0.39594659D-03
   0.78000000D+02   0.80000000D+02   0.97087668D-01   0.33847148D-03
   0.80000000D+02   0.82000000D+02   0.80192007D-01   0.28863053D-03
   0.82000000D+02   0.84000000D+02   0.65400632D-01   0.24416788D-03
   0.84000000D+02   0.86000000D+02   0.53885244D-01   0.20733778D-03
   0.86000000D+02   0.88000000D+02   0.43926322D-01   0.17473215D-03
   0.88000000D+02   0.90000000D+02   0.36082770D-01   0.14790344D-03
   0.90000000D+02   0.92000000D+02   0.29197367D-01   0.12358437D-03
   0.92000000D+02   0.94000000D+02   0.23605269D-01   0.10300046D-03
   0.94000000D+02   0.96000000D+02   0.18993071D-01   0.85499450D-04
   0.96000000D+02   0.98000000D+02   0.15186941D-01   0.70530289D-04
   0.98000000D+02   0.10000000D+03   0.12086368D-01   0.57873113D-04
   0.10000000D+03   0.10200000D+03   0.96506827D-02   0.47385306D-04
   0.10200000D+03   0.10400000D+03   0.75455539D-02   0.38229546D-04
   0.10400000D+03   0.10600000D+03   0.58443806D-02   0.30555402D-04


# etaj1 index   1
  -0.10000000D+01  -0.50000000D+00   0.28654336D+04   0.38467642D+00
  -0.50000000D+00   0.00000000D+00   0.35478225D+04   0.43345669D+00
   0.00000000D+00   0.50000000D+00   0.38395669D+04   0.47088332D+00
   0.50000000D+00   0.10000000D+01   0.38433714D+04   0.50825967D+00
   0.10000000D+01   0.15000000D+01   0.22730627D+04   0.42702281D+00
   0.15000000D+01   0.20000000D+01   0.67604754D+03   0.25194338D+00
   0.20000000D+01   0.25000000D+01   0.15420391D+03   0.10956151D+00
   0.25000000D+01   0.30000000D+01   0.16518366D+02   0.16761113D-01


