 # Stamped by ./disorder on  6/09/2023 at 18:55:26
 #./disorder -p2b -pdf NNPDF31_nnlo_pdfas -Qmin 5 -ymin 0.04 -scaleuncert -Ehad 820 -Elep 27.5 -mz 9
 # ----------------------------------------------------------
 # Doing DIS @  nlo  (e^- + p)
 # Using DISENT with projection-to-Born
 # Including neutral current
 # With γ only
 # xmin, xmax:         2.7716186252771619E-004   1.0000000000000000
 # ymin, ymax:         4.0000000000000001E-002   1.0000000000000000
 # Q2min, Q2max:       25.000000000000000        90200.000000000000      GeV^2
 # Electron energy:    27.500000000000000      GeV
 # Proton energy:      820.00000000000000      GeV
 # COM energy:         90200.000000000000      GeV^2
 # PDF:             NNPDF31_nnlo_pdfas
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800215829284905
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# Etj1 index   0
   0.60000000D+01   0.80000000D+01   0.26484116D+04   0.14692762D+01
   0.80000000D+01   0.10000000D+02   0.13094431D+04   0.85984968D+00
   0.10000000D+02   0.12000000D+02   0.69853595D+03   0.44258918D+00
   0.12000000D+02   0.14000000D+02   0.39818888D+03   0.28347250D+00
   0.14000000D+02   0.16000000D+02   0.23997800D+03   0.19194280D+00
   0.16000000D+02   0.18000000D+02   0.15313728D+03   0.13021128D+00
   0.18000000D+02   0.20000000D+02   0.10152250D+03   0.78585540D-01
   0.20000000D+02   0.22000000D+02   0.69599773D+02   0.67473756D-01
   0.22000000D+02   0.24000000D+02   0.49109439D+02   0.57395858D-01
   0.24000000D+02   0.26000000D+02   0.35584878D+02   0.38570569D-01
   0.26000000D+02   0.28000000D+02   0.26223419D+02   0.30241020D-01
   0.28000000D+02   0.30000000D+02   0.19708916D+02   0.22695561D-01
   0.30000000D+02   0.32000000D+02   0.15026872D+02   0.18887014D-01
   0.32000000D+02   0.34000000D+02   0.11584706D+02   0.15637506D-01
   0.34000000D+02   0.36000000D+02   0.90471020D+01   0.12279866D-01
   0.36000000D+02   0.38000000D+02   0.71012118D+01   0.10398195D-01
   0.38000000D+02   0.40000000D+02   0.56234764D+01   0.88352148D-02
   0.40000000D+02   0.42000000D+02   0.45027943D+01   0.79118440D-02
   0.42000000D+02   0.44000000D+02   0.36007044D+01   0.69357940D-02
   0.44000000D+02   0.46000000D+02   0.28985186D+01   0.56621787D-02
   0.46000000D+02   0.48000000D+02   0.23460016D+01   0.46458583D-02
   0.48000000D+02   0.50000000D+02   0.18957175D+01   0.38446259D-02
   0.50000000D+02   0.52000000D+02   0.15501354D+01   0.33717858D-02
   0.52000000D+02   0.54000000D+02   0.12672279D+01   0.27901342D-02
   0.54000000D+02   0.56000000D+02   0.10401223D+01   0.24268975D-02
   0.56000000D+02   0.58000000D+02   0.85882272D+00   0.21102579D-02
   0.58000000D+02   0.60000000D+02   0.70965027D+00   0.18550872D-02
   0.60000000D+02   0.62000000D+02   0.58357896D+00   0.16221264D-02
   0.62000000D+02   0.64000000D+02   0.48712776D+00   0.12724053D-02
   0.64000000D+02   0.66000000D+02   0.40055132D+00   0.11040632D-02
   0.66000000D+02   0.68000000D+02   0.33648270D+00   0.16398253D-02
   0.68000000D+02   0.70000000D+02   0.27744292D+00   0.15517303D-02
   0.70000000D+02   0.72000000D+02   0.22997308D+00   0.71752581D-03
   0.72000000D+02   0.74000000D+02   0.19204469D+00   0.62145701D-03
   0.74000000D+02   0.76000000D+02   0.16076524D+00   0.62569692D-03
   0.76000000D+02   0.78000000D+02   0.13256383D+00   0.57512718D-03
   0.78000000D+02   0.80000000D+02   0.10938059D+00   0.42594057D-03
   0.80000000D+02   0.82000000D+02   0.91518142D-01   0.36555622D-03
   0.82000000D+02   0.84000000D+02   0.75335643D-01   0.27328402D-03
   0.84000000D+02   0.86000000D+02   0.62075563D-01   0.23355884D-03
   0.86000000D+02   0.88000000D+02   0.50822526D-01   0.20576242D-03
   0.88000000D+02   0.90000000D+02   0.42226768D-01   0.17623689D-03
   0.90000000D+02   0.92000000D+02   0.34251590D-01   0.14044289D-03
   0.92000000D+02   0.94000000D+02   0.27858489D-01   0.11951949D-03
   0.94000000D+02   0.96000000D+02   0.22716967D-01   0.99227354D-04
   0.96000000D+02   0.98000000D+02   0.18334070D-01   0.80758755D-04
   0.98000000D+02   0.10000000D+03   0.14645487D-01   0.66831211D-04
   0.10000000D+03   0.10200000D+03   0.11747092D-01   0.55145783D-04
   0.10200000D+03   0.10400000D+03   0.92656641D-02   0.44501272D-04
   0.10400000D+03   0.10600000D+03   0.72795896D-02   0.35877336D-04


# etaj1 index   1
  -0.10000000D+01  -0.50000000D+00   0.32396133D+04   0.31818260D+01
  -0.50000000D+00   0.00000000D+00   0.43515598D+04   0.41992161D+01
   0.00000000D+00   0.50000000D+00   0.48290789D+04   0.35319289D+01
   0.50000000D+00   0.10000000D+01   0.48078412D+04   0.32218892D+01
   0.10000000D+01   0.15000000D+01   0.38803837D+04   0.21459633D+01
   0.15000000D+01   0.20000000D+01   0.17684774D+04   0.47131071D+00
   0.20000000D+01   0.25000000D+01   0.72364805D+03   0.14692989D+00
   0.25000000D+01   0.30000000D+01   0.28298187D+03   0.55497733D-01


